datetime,source,face,face_bbox_x1,face_bbox_y1,face_bbox_x2,face_bbox_y2,head_yaw,head_pitch,head_roll,left_eye_state,right_eye_state,left_eye_state_confidence,right_eye_state_confidence,gaze_yaw,gaze_pitch,facial_expression,race,gender,age,face_center_x,face_center_y,face_area,person
2024-12-12 17:51:17.998422404,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,276,164,347,262,1.94,-9.17,-2.55,open,open,1.0,1.0,-0.93,-15.19,admired,middle_eastern,male,35,311.5,213.0,6958,1
2024-12-12 17:51:17.998422404,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,319,499,433,644,-3.82,24.06,1.5,open,open,1.0,1.0,-6.66,8.99,neutral,white,male,25,376.0,571.5,16530,3
2024-12-12 17:51:17.998422404,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,924,566,982,631,6.07,20.64,-1.43,closed,open,0.93,1.0,-6.02,-9.68,neutral,white,male,55,953.0,598.5,3770,0
2024-12-12 17:51:18.128045703,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,1,926,138,1060,340,-6.49,-25.67,7.74,open,open,1.0,1.0,-19.26,-5.9,neutral,middle_eastern,male,25,993.0,239.0,27068,2
2024-12-12 17:51:18.128045703,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,276,164,347,261,2.28,-7.92,-2.2,open,open,1.0,1.0,-4.71,-13.21,admired,middle_eastern,male,35,311.5,212.5,6887,1
2024-12-12 17:51:18.128045703,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,318,499,433,645,-3.22,25.14,1.04,open,open,1.0,1.0,-7.98,8.38,neutral,middle_eastern,male,25,375.5,572.0,16790,3
2024-12-12 17:51:18.128045703,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,925,565,983,631,7.54,22.44,-1.01,open,open,0.83,0.69,-3.25,-8.69,neutral,white,male,45,954.0,598.0,3828,0
2024-12-12 17:51:18.263560969,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,1,921,135,1052,333,-12.48,-17.47,8.08,open,open,1.0,1.0,-28.57,-4.56,neutral,middle_eastern,male,35,986.5,234.0,25938,2
2024-12-12 17:51:18.263560969,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,276,164,347,261,2.19,-10.25,-2.77,open,open,0.95,1.0,-3.32,-16.3,neutral,middle_eastern,male,35,311.5,212.5,6887,1
2024-12-12 17:51:18.263560969,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,317,499,433,646,-2.69,22.28,1.43,open,open,1.0,1.0,-6.31,7.89,neutral,middle_eastern,male,25,375.0,572.5,17052,3
2024-12-12 17:51:18.263560969,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,926,564,984,630,5.22,22.05,-1.27,closed,open,0.99,0.98,-4.81,-7.52,neutral,white,male,45,955.0,597.0,3828,0
2024-12-12 17:51:18.394025977,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,1,914,129,1045,328,-11.72,-19.92,10.19,open,open,1.0,1.0,-28.96,-3.36,neutral,middle_eastern,male,25,979.5,228.5,26069,2
2024-12-12 17:51:18.394025977,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,276,163,348,261,2.33,-10.57,-1.96,open,open,1.0,1.0,-7.67,-14.73,neutral,middle_eastern,male,35,312.0,212.0,7056,1
2024-12-12 17:51:18.394025977,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,317,499,433,647,-3.62,25.97,1.62,open,open,1.0,1.0,0.43,12.88,neutral,white,male,25,375.0,573.0,17168,3
2024-12-12 17:51:18.394025977,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,926,564,984,629,3.05,25.43,-1.07,closed,open,0.98,0.75,-16.48,-1.68,neutral,white,male,45,955.0,596.5,3770,0
2024-12-12 17:51:18.537958341,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,1,909,125,1040,323,-13.78,-16.28,10.7,open,open,1.0,1.0,-31.68,0.41,neutral,middle_eastern,male,35,974.5,224.0,25938,2
2024-12-12 17:51:18.537958341,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,276,163,349,260,2.76,-10.19,-2.07,closed,open,0.79,1.0,-7.86,-14.58,neutral,middle_eastern,male,35,312.5,211.5,7081,1
2024-12-12 17:51:18.537958341,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,317,498,434,647,-2.58,27.27,1.74,open,open,1.0,1.0,7.4,15.46,neutral,white,male,25,375.5,572.5,17433,3
2024-12-12 17:51:18.537958341,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,926,564,984,629,4.64,21.18,-1.38,closed,open,0.93,1.0,-3.33,-7.08,neutral,white,male,55,955.0,596.5,3770,0
2024-12-12 17:51:18.723134481,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,1,909,122,1038,316,-15.45,-14.05,9.12,open,open,1.0,1.0,-28.95,-1.69,neutral,middle_eastern,male,25,973.5,219.0,25026,2
2024-12-12 17:51:18.723134481,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,277,163,349,260,3.52,-12.67,-3.49,open,open,1.0,1.0,3.78,-16.56,neutral,middle_eastern,male,35,313.0,211.5,6984,1
2024-12-12 17:51:18.723134481,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,318,497,436,647,-1.39,29.76,1.7,open,open,1.0,1.0,0.19,17.92,neutral,white,male,25,377.0,572.0,17700,3
2024-12-12 17:51:18.723134481,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,925,563,984,629,3.48,25.94,-0.74,closed,closed,1.0,0.86,-5.8,-4.29,neutral,white,male,55,954.5,596.0,3894,0
2024-12-12 17:51:18.894001556,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,1,913,116,1035,299,-13.42,-12.38,8.56,open,open,1.0,1.0,-20.67,-1.38,smilling,middle_eastern,male,35,974.0,207.5,22326,2
2024-12-12 17:51:18.894001556,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,276,163,350,260,2.81,-12.51,-3.05,closed,open,0.89,1.0,-4.19,-14.63,frowning,middle_eastern,male,35,313.0,211.5,7178,1
2024-12-12 17:51:18.894001556,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,319,496,436,647,-0.59,30.08,1.39,open,open,1.0,1.0,-1.6,17.44,neutral,white,male,25,377.5,571.5,17667,3
2024-12-12 17:51:18.894001556,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,926,564,984,629,2.82,21.05,-0.81,closed,open,0.93,0.94,-5.65,-8.25,neutral,white,male,55,955.0,596.5,3770,0
2024-12-12 17:51:19.038775629,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,1,917,112,1034,287,-10.45,-15.43,5.18,open,open,1.0,1.0,-20.66,-4.16,smilling,middle_eastern,male,35,975.5,199.5,20475,2
2024-12-12 17:51:19.038775629,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,276,163,351,262,2.16,-11.41,-2.86,open,open,1.0,1.0,-6.07,-14.6,frowning,middle_eastern,male,25,313.5,212.5,7425,1
2024-12-12 17:51:19.038775629,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,318,497,436,647,-1.43,28.06,1.23,open,open,1.0,1.0,-4.51,12.02,neutral,white,male,25,377.0,572.0,17700,3
2024-12-12 17:51:19.038775629,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,926,565,984,629,7.44,13.35,-0.98,closed,open,1.0,0.73,3.05,-8.0,smilling,white,male,45,955.0,597.0,3712,0
2024-12-12 17:51:19.167557218,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,1,921,109,1034,280,-10.13,-17.94,4.39,open,open,1.0,1.0,-19.15,-4.88,smilling,middle_eastern,male,35,977.5,194.5,19323,2
2024-12-12 17:51:19.167557218,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,276,163,351,262,2.36,-9.4,-2.19,open,open,1.0,1.0,-1.4,-15.75,neutral,middle_eastern,male,35,313.5,212.5,7425,1
2024-12-12 17:51:19.167557218,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,318,497,435,647,-0.87,27.8,1.27,open,open,1.0,1.0,-0.98,11.41,neutral,white,male,25,376.5,572.0,17550,3
2024-12-12 17:51:19.167557218,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,926,565,984,629,8.41,13.73,0.17,closed,closed,1.0,0.97,-1.45,-6.2,smilling,white,male,45,955.0,597.0,3712,0
2024-12-12 17:51:19.298022226,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,1,925,109,1032,270,-4.99,-21.81,3.93,open,open,0.86,1.0,-10.34,-8.53,smilling,middle_eastern,male,35,978.5,189.5,17227,2
2024-12-12 17:51:19.298022226,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,276,163,351,261,2.81,-9.05,-2.08,open,open,1.0,1.0,-8.13,-13.27,frowning,middle_eastern,male,35,313.5,212.0,7350,1
2024-12-12 17:51:19.298022226,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,317,496,435,647,0.24,27.72,1.15,open,open,1.0,1.0,1.4,10.87,neutral,middle_eastern,male,25,376.0,571.5,17818,3
2024-12-12 17:51:19.298022226,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,925,564,985,630,7.8,18.38,0.54,closed,open,1.0,1.0,-6.74,-5.18,smilling,white,male,45,955.0,597.0,3960,0
2024-12-12 17:51:19.428487234,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,1,929,110,1031,263,-3.63,-24.84,3.97,open,open,0.99,1.0,-8.7,-10.95,smilling,middle_eastern,male,35,980.0,186.5,15606,2
2024-12-12 17:51:19.428487234,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,276,163,352,262,1.72,-9.71,-2.66,open,open,0.99,1.0,-8.73,-13.68,frowning,middle_eastern,male,25,314.0,212.5,7524,1
2024-12-12 17:51:19.428487234,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,317,496,434,647,1.15,27.23,0.87,open,open,1.0,1.0,1.95,11.1,neutral,middle_eastern,male,25,375.5,571.5,17667,3
2024-12-12 17:51:19.428487234,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,926,563,985,629,7.95,19.74,-0.96,closed,open,0.99,0.99,2.19,-7.46,smilling,white,male,55,955.5,596.0,3894,0
2024-12-12 17:51:19.556427113,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,1,931,111,1029,258,-3.38,-21.56,2.63,open,open,0.99,1.0,-6.87,-9.64,smilling,middle_eastern,male,35,980.0,184.5,14406,2
2024-12-12 17:51:19.556427113,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,276,163,352,263,1.36,-10.6,-2.65,closed,open,1.0,1.0,-10.47,-14.08,frowning,middle_eastern,male,35,314.0,213.0,7600,1
2024-12-12 17:51:19.556427113,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,316,496,434,648,1.2,28.64,0.8,open,open,1.0,1.0,2.38,11.51,neutral,middle_eastern,male,25,375.0,572.0,17936,3
2024-12-12 17:51:19.556427113,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,925,563,986,629,7.03,25.73,0.86,closed,open,0.99,0.99,-0.96,-4.82,smilling,white,male,55,955.5,596.0,4026,0
2024-12-12 17:51:19.688575540,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,1,935,115,1028,255,-0.82,-18.33,1.87,open,open,1.0,1.0,-4.18,-7.7,smilling,middle_eastern,male,35,981.5,185.0,13020,2
2024-12-12 17:51:19.688575540,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,275,163,352,263,1.62,-10.49,-2.82,open,open,1.0,1.0,-11.02,-13.5,frowning,middle_eastern,male,35,313.5,213.0,7700,1
2024-12-12 17:51:19.688575540,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,316,496,434,648,0.9,28.38,0.98,open,open,1.0,1.0,-1.18,11.21,neutral,middle_eastern,male,25,375.0,572.0,17936,3
2024-12-12 17:51:19.688575540,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,925,563,986,629,7.03,25.73,0.86,closed,open,0.99,0.99,-0.96,-4.82,smilling,white,male,55,955.5,596.0,4026,0
2024-12-12 17:51:19.808098322,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,1,937,116,1028,253,-2.93,-17.72,2.36,open,open,1.0,1.0,-3.82,-6.35,smilling,middle_eastern,male,35,982.5,184.5,12467,2
2024-12-12 17:51:19.808098322,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,275,163,352,263,1.62,-10.49,-2.82,open,open,1.0,1.0,-11.02,-13.5,frowning,middle_eastern,male,35,313.5,213.0,7700,1
2024-12-12 17:51:19.808098322,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,316,496,433,648,1.2,27.68,1.34,open,open,1.0,1.0,-1.1,10.3,neutral,middle_eastern,male,25,374.5,572.0,17784,3
2024-12-12 17:51:19.914153747,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,1,936,116,1027,253,-4.09,-14.85,1.32,open,open,0.65,1.0,-6.51,-5.67,neutral,middle_eastern,male,35,981.5,184.5,12467,2
2024-12-12 17:51:19.914153747,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,275,163,353,263,1.62,-10.49,-2.82,open,open,1.0,1.0,-11.02,-13.5,frowning,middle_eastern,male,35,314.0,213.0,7800,1
2024-12-12 17:51:19.914153747,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,315,496,433,649,0.44,27.44,2.04,open,open,1.0,1.0,-2.36,11.13,neutral,middle_eastern,male,25,374.0,572.5,18054,3
2024-12-12 17:51:20.019367464,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,1,932,118,1022,252,-8.58,-10.64,0.36,open,open,0.95,1.0,-6.4,-4.29,neutral,middle_eastern,male,25,977.0,185.0,12060,2
2024-12-12 17:51:20.019367464,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,276,164,353,264,1.85,-8.16,-2.74,open,open,0.98,1.0,-9.63,-14.04,frowning,middle_eastern,male,35,314.5,214.0,7700,1
2024-12-12 17:51:20.019367464,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,315,496,434,649,0.82,27.64,1.03,open,open,1.0,1.0,-3.42,9.74,neutral,middle_eastern,male,25,374.5,572.5,18207,3
2024-12-12 17:51:20.125422889,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,1,923,118,1013,252,-9.25,-8.89,-0.51,open,open,0.63,1.0,-6.43,-4.95,neutral,middle_eastern,male,25,968.0,185.0,12060,2
2024-12-12 17:51:20.125422889,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,276,164,353,264,2.66,-7.32,-2.67,closed,open,1.0,1.0,-6.44,-15.83,frowning,middle_eastern,male,35,314.5,214.0,7700,1
2024-12-12 17:51:20.125422889,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,315,496,434,649,0.83,27.48,1.29,open,open,1.0,1.0,-2.99,9.77,neutral,middle_eastern,male,25,374.5,572.5,18207,3
2024-12-12 17:51:20.125422889,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,931,562,993,630,9.57,20.78,6.74,closed,open,0.67,0.6,-5.16,-7.1,smilling,white,male,35,962.0,596.0,4216,0
2024-12-12 17:51:20.256729607,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,1,911,121,999,251,-11.38,-6.22,-3.08,closed,open,0.99,1.0,-11.2,-7.14,neutral,middle_eastern,male,25,955.0,186.0,11440,2
2024-12-12 17:51:20.256729607,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,276,164,353,263,2.38,-6.42,-2.24,open,open,0.99,1.0,-7.41,-15.18,frowning,middle_eastern,male,35,314.5,213.5,7623,1
2024-12-12 17:51:20.256729607,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,316,496,435,651,-0.03,27.85,0.64,open,open,1.0,1.0,-3.4,10.41,neutral,middle_eastern,male,25,375.5,573.5,18445,3
2024-12-12 17:51:20.256729607,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,932,562,993,630,9.57,20.78,6.74,closed,open,0.67,0.6,-5.16,-7.1,smilling,white,male,35,962.5,596.0,4148,0
2024-12-12 17:51:20.397295132,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,1,901,122,989,253,-6.23,-2.79,-4.07,closed,open,0.89,1.0,-7.58,-6.73,neutral,middle_eastern,male,25,945.0,187.5,11528,2
2024-12-12 17:51:20.397295132,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,276,165,353,264,3.63,-5.53,-1.35,open,open,0.71,1.0,-9.59,-12.71,frowning,middle_eastern,male,35,314.5,214.5,7623,1
2024-12-12 17:51:20.397295132,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,315,496,435,652,0.0,28.31,0.84,open,open,1.0,1.0,-3.93,10.34,neutral,middle_eastern,male,25,375.0,574.0,18720,3
2024-12-12 17:51:20.397295132,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,928,564,990,632,13.56,13.68,4.95,closed,open,1.0,0.97,-1.16,-10.19,smilling,white,male,45,959.0,598.0,4216,0
2024-12-12 17:51:20.535335527,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,1,895,122,984,255,-4.73,-12.43,-4.48,closed,open,0.74,1.0,-6.26,-6.89,neutral,middle_eastern,male,25,939.5,188.5,11837,2
2024-12-12 17:51:20.535335527,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,276,166,353,264,3.75,-5.91,-2.26,closed,open,1.0,1.0,-1.35,-14.86,frowning,middle_eastern,male,35,314.5,215.0,7546,1
2024-12-12 17:51:20.535335527,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,316,496,435,652,-0.06,28.43,0.79,open,open,1.0,1.0,-3.99,10.3,neutral,middle_eastern,male,25,375.5,574.0,18564,3
2024-12-12 17:51:20.535335527,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,927,564,989,632,14.7,11.26,2.92,closed,closed,1.0,0.98,-2.41,-10.78,smilling,white,male,55,958.0,598.0,4216,0
2024-12-12 17:51:20.680951311,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,1,892,121,983,255,-4.71,-14.13,-5.87,open,open,0.92,1.0,-4.38,-8.65,smilling,middle_eastern,male,25,937.5,188.0,12194,2
2024-12-12 17:51:20.680951311,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,276,165,353,264,3.45,-3.15,-1.62,closed,open,1.0,1.0,-5.63,-13.28,smilling,middle_eastern,male,35,314.5,214.5,7623,1
2024-12-12 17:51:20.680951311,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,315,496,435,652,1.63,25.47,1.96,open,open,1.0,1.0,-2.73,8.92,neutral,middle_eastern,male,25,375.0,574.0,18720,3
2024-12-12 17:51:20.680951311,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,926,564,988,632,13.07,20.63,2.82,closed,closed,1.0,0.86,-10.25,-4.0,smilling,white,male,45,957.0,598.0,4216,0
2024-12-12 17:51:20.838351030,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,1,894,119,984,252,-4.95,-17.02,-4.32,open,open,0.98,1.0,-7.1,-8.63,smilling,middle_eastern,male,25,939.0,185.5,11970,2
2024-12-12 17:51:20.838351030,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,276,165,353,264,2.65,-3.53,-0.15,closed,open,1.0,1.0,-6.16,-11.41,smilling,middle_eastern,male,35,314.5,214.5,7623,1
2024-12-12 17:51:20.838351030,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,316,496,433,650,1.62,15.71,2.38,open,open,1.0,1.0,-2.62,6.54,smilling,middle_eastern,male,25,374.5,573.0,18018,3
2024-12-12 17:51:20.838351030,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,926,565,988,632,11.73,15.67,5.29,open,open,1.0,1.0,2.27,-11.25,smilling,white,male,45,957.0,598.5,4154,0
2024-12-12 17:51:21.011743234,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,1,897,117,988,251,-2.77,-15.35,-3.54,open,open,0.99,1.0,-1.98,-8.1,smilling,middle_eastern,male,25,942.5,184.0,12194,2
2024-12-12 17:51:21.011743234,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,275,165,353,264,2.19,1.94,-0.55,closed,open,1.0,0.85,-6.77,-8.21,smilling,middle_eastern,male,35,314.0,214.5,7722,1
2024-12-12 17:51:21.011743234,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,315,495,430,646,-1.12,16.29,0.64,open,open,1.0,1.0,-9.86,12.06,smilling,middle_eastern,male,25,372.5,570.5,17365,3
2024-12-12 17:51:21.011743234,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,926,565,988,632,12.64,17.39,3.6,open,open,1.0,0.99,4.05,-10.58,smilling,white,male,45,957.0,598.5,4154,0
2024-12-12 17:51:21.160725856,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,1,899,112,991,249,-2.0,-22.4,-2.16,open,open,0.74,1.0,-0.24,-10.46,smilling,middle_eastern,male,25,945.0,180.5,12604,2
2024-12-12 17:51:21.160725856,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,275,164,354,265,2.1,-0.97,-0.47,closed,open,0.91,0.99,-7.06,-6.99,smilling,middle_eastern,male,35,314.5,214.5,7979,1
